state,date,sex,age,ethnicity,population ('000)
Selangor,1/1/2023,male,85+,bumi_malay,9.2
Selangor,1/1/2023,male,85+,bumi_other,0.6
Selangor,1/1/2023,male,85+,chinese,3.1
Selangor,1/1/2023,male,85+,indian,1.8
Selangor,1/1/2023,male,85+,other_citizen,0.3
Selangor,1/1/2023,male,85+,other_noncitizen,4.4
Terengganu,1/1/2023,both,overall,overall,1209.4
Terengganu,1/1/2023,both,overall,bumi_malay,1144.5
Terengganu,1/1/2023,both,overall,bumi_other,3.3
Terengganu,1/1/2023,both,overall,chinese,22.8
Terengganu,1/1/2023,both,overall,indian,2.1
Terengganu,1/1/2023,both,overall,other_citizen,2.3
Terengganu,1/1/2023,both,overall,other_noncitizen,34.4
Terengganu,1/1/2023,both,0-4,overall,118.8
Terengganu,1/1/2023,both,0-4,bumi_malay,116.7
Terengganu,1/1/2023,both,0-4,bumi_other,0.2
Terengganu,1/1/2023,both,0-4,chinese,0.8
Terengganu,1/1/2023,both,0-4,indian,0.1
Terengganu,1/1/2023,both,0-4,other_citizen,0.2
Terengganu,1/1/2023,both,0-4,other_noncitizen,0.8
Terengganu,1/1/2023,both,9-May,overall,107.6
Terengganu,1/1/2023,both,9-May,bumi_malay,104.9
Terengganu,1/1/2023,both,9-May,bumi_other,0.2
Terengganu,1/1/2023,both,9-May,chinese,1.6
Terengganu,1/1/2023,both,9-May,indian,0.1
Terengganu,1/1/2023,both,9-May,other_citizen,0.2
Terengganu,1/1/2023,both,9-May,other_noncitizen,0.6
Terengganu,1/1/2023,both,14-Oct,overall,113.3
Terengganu,1/1/2023,both,14-Oct,bumi_malay,110.5
Terengganu,1/1/2023,both,14-Oct,bumi_other,0.3
Terengganu,1/1/2023,both,14-Oct,chinese,1.9
Terengganu,1/1/2023,both,14-Oct,indian,0.1
Terengganu,1/1/2023,both,14-Oct,other_citizen,0.1
Terengganu,1/1/2023,both,14-Oct,other_noncitizen,0.4
Terengganu,1/1/2023,both,15-19,overall,110.7
Terengganu,1/1/2023,both,15-19,bumi_malay,107.7
Terengganu,1/1/2023,both,15-19,bumi_other,0.3
Terengganu,1/1/2023,both,15-19,chinese,1.7
Terengganu,1/1/2023,both,15-19,indian,0.1
Terengganu,1/1/2023,both,15-19,other_citizen,0.1
Terengganu,1/1/2023,both,15-19,other_noncitizen,0.9
Terengganu,1/1/2023,both,20-24,overall,119
Terengganu,1/1/2023,both,20-24,bumi_malay,112.3
Terengganu,1/1/2023,both,20-24,bumi_other,0.4
Terengganu,1/1/2023,both,20-24,chinese,1.6
Terengganu,1/1/2023,both,20-24,indian,0.4
Terengganu,1/1/2023,both,20-24,other_citizen,0.2
Terengganu,1/1/2023,both,20-24,other_noncitizen,4.1
Terengganu,1/1/2023,both,25-29,overall,98.3
Terengganu,1/1/2023,both,25-29,bumi_malay,89.6
Terengganu,1/1/2023,both,25-29,bumi_other,0.3
Terengganu,1/1/2023,both,25-29,chinese,1.5
Terengganu,1/1/2023,both,25-29,indian,0.4
Terengganu,1/1/2023,both,25-29,other_citizen,0.2
Terengganu,1/1/2023,both,25-29,other_noncitizen,6.2
Terengganu,1/1/2023,both,30-34,overall,92.9
Terengganu,1/1/2023,both,30-34,bumi_malay,84.4
Terengganu,1/1/2023,both,30-34,bumi_other,0.3
Terengganu,1/1/2023,both,30-34,chinese,1.6
Terengganu,1/1/2023,both,30-34,indian,0.1
Terengganu,1/1/2023,both,30-34,other_citizen,0.3
Terengganu,1/1/2023,both,30-34,other_noncitizen,6.3
Terengganu,1/1/2023,both,35-39,overall,90.4
Terengganu,1/1/2023,both,35-39,bumi_malay,82.6
Terengganu,1/1/2023,both,35-39,bumi_other,0.3
Terengganu,1/1/2023,both,35-39,chinese,1.6
Terengganu,1/1/2023,both,35-39,indian,0.1
Terengganu,1/1/2023,both,35-39,other_citizen,0.3
Terengganu,1/1/2023,both,35-39,other_noncitizen,5.5
Terengganu,1/1/2023,both,40-44,overall,78.1
Terengganu,1/1/2023,both,40-44,bumi_malay,71.8
Terengganu,1/1/2023,both,40-44,bumi_other,0.3
Terengganu,1/1/2023,both,40-44,chinese,1.8
Terengganu,1/1/2023,both,40-44,indian,0.1
Terengganu,1/1/2023,both,40-44,other_citizen,0.2
Terengganu,1/1/2023,both,40-44,other_noncitizen,3.9
Terengganu,1/1/2023,both,45-49,overall,61.1
Terengganu,1/1/2023,both,45-49,bumi_malay,56.9
Terengganu,1/1/2023,both,45-49,bumi_other,0.2
Terengganu,1/1/2023,both,45-49,chinese,1.4
Terengganu,1/1/2023,both,45-49,indian,0.1
Terengganu,1/1/2023,both,45-49,other_citizen,0.1
Terengganu,1/1/2023,both,45-49,other_noncitizen,2.3
Terengganu,1/1/2023,both,50-54,overall,54.5
Terengganu,1/1/2023,both,50-54,bumi_malay,51.3
Terengganu,1/1/2023,both,50-54,bumi_other,0.2
Terengganu,1/1/2023,both,50-54,chinese,1.4
Terengganu,1/1/2023,both,50-54,indian,0.1
Terengganu,1/1/2023,both,50-54,other_citizen,0.1
Terengganu,1/1/2023,both,50-54,other_noncitizen,1.5
Terengganu,1/1/2023,both,55-59,overall,49.9
Terengganu,1/1/2023,both,55-59,bumi_malay,47
Terengganu,1/1/2023,both,55-59,bumi_other,0.2
Terengganu,1/1/2023,both,55-59,chinese,1.5
Terengganu,1/1/2023,both,55-59,indian,0.1
Terengganu,1/1/2023,both,55-59,other_citizen,0.1
Terengganu,1/1/2023,both,55-59,other_noncitizen,1
Terengganu,1/1/2023,both,60-64,overall,43.6
Terengganu,1/1/2023,both,60-64,bumi_malay,41.4
Terengganu,1/1/2023,both,60-64,bumi_other,0.2
Terengganu,1/1/2023,both,60-64,chinese,1.4
Terengganu,1/1/2023,both,60-64,indian,0.1
Terengganu,1/1/2023,both,60-64,other_citizen,0.1
Terengganu,1/1/2023,both,60-64,other_noncitizen,0.6
Terengganu,1/1/2023,both,65-69,overall,32
Terengganu,1/1/2023,both,65-69,bumi_malay,30.4
Terengganu,1/1/2023,both,65-69,bumi_other,0.1
Terengganu,1/1/2023,both,65-69,chinese,1.2
Terengganu,1/1/2023,both,65-69,indian,0
Terengganu,1/1/2023,both,65-69,other_citizen,0
Terengganu,1/1/2023,both,65-69,other_noncitizen,0.3
Terengganu,1/1/2023,both,70-74,overall,19.7
Terengganu,1/1/2023,both,70-74,bumi_malay,18.7
Terengganu,1/1/2023,both,70-74,bumi_other,0.1
Terengganu,1/1/2023,both,70-74,chinese,0.8
Terengganu,1/1/2023,both,70-74,indian,0
Terengganu,1/1/2023,both,70-74,other_citizen,0
Terengganu,1/1/2023,both,70-74,other_noncitizen,0.1
Terengganu,1/1/2023,both,75-79,overall,11.4
Terengganu,1/1/2023,both,75-79,bumi_malay,10.8
Terengganu,1/1/2023,both,75-79,bumi_other,0
Terengganu,1/1/2023,both,75-79,chinese,0.5
Terengganu,1/1/2023,both,75-79,indian,0
Terengganu,1/1/2023,both,75-79,other_citizen,0
Terengganu,1/1/2023,both,75-79,other_noncitizen,0.1
Terengganu,1/1/2023,both,80-84,overall,5.2
Terengganu,1/1/2023,both,80-84,bumi_malay,4.8
Terengganu,1/1/2023,both,80-84,bumi_other,0
Terengganu,1/1/2023,both,80-84,chinese,0.3
Terengganu,1/1/2023,both,80-84,indian,0
Terengganu,1/1/2023,both,80-84,other_citizen,0
Terengganu,1/1/2023,both,80-84,other_noncitizen,0
Terengganu,1/1/2023,both,85+,overall,2.9
Terengganu,1/1/2023,both,85+,bumi_malay,2.7
Terengganu,1/1/2023,both,85+,bumi_other,0
Terengganu,1/1/2023,both,85+,chinese,0.2
Terengganu,1/1/2023,both,85+,indian,0
Terengganu,1/1/2023,both,85+,other_citizen,0
Terengganu,1/1/2023,both,85+,other_noncitizen,0
Terengganu,1/1/2023,female,overall,overall,589.1
Terengganu,1/1/2023,female,overall,bumi_malay,568.1
Terengganu,1/1/2023,female,overall,bumi_other,1.6
Terengganu,1/1/2023,female,overall,chinese,11
Terengganu,1/1/2023,female,overall,indian,1.1
Terengganu,1/1/2023,female,overall,other_citizen,0.9
Terengganu,1/1/2023,female,overall,other_noncitizen,6.3
Terengganu,1/1/2023,female,0-4,overall,57.6
Terengganu,1/1/2023,female,0-4,bumi_malay,56.6
Terengganu,1/1/2023,female,0-4,bumi_other,0.1
Terengganu,1/1/2023,female,0-4,chinese,0.4
Terengganu,1/1/2023,female,0-4,indian,0
Terengganu,1/1/2023,female,0-4,other_citizen,0.1
Terengganu,1/1/2023,female,0-4,other_noncitizen,0.4
Terengganu,1/1/2023,female,9-May,overall,53.4
Terengganu,1/1/2023,female,9-May,bumi_malay,52.1
Terengganu,1/1/2023,female,9-May,bumi_other,0.1
Terengganu,1/1/2023,female,9-May,chinese,0.8
Terengganu,1/1/2023,female,9-May,indian,0.1
Terengganu,1/1/2023,female,9-May,other_citizen,0.1
Terengganu,1/1/2023,female,9-May,other_noncitizen,0.3
Terengganu,1/1/2023,female,14-Oct,overall,55
Terengganu,1/1/2023,female,14-Oct,bumi_malay,53.6
Terengganu,1/1/2023,female,14-Oct,bumi_other,0.1
Terengganu,1/1/2023,female,14-Oct,chinese,1
Terengganu,1/1/2023,female,14-Oct,indian,0.1
Terengganu,1/1/2023,female,14-Oct,other_citizen,0.1
Terengganu,1/1/2023,female,14-Oct,other_noncitizen,0.2
Terengganu,1/1/2023,female,15-19,overall,53.1
Terengganu,1/1/2023,female,15-19,bumi_malay,51.9
Terengganu,1/1/2023,female,15-19,bumi_other,0.2
Terengganu,1/1/2023,female,15-19,chinese,0.7
Terengganu,1/1/2023,female,15-19,indian,0.1
Terengganu,1/1/2023,female,15-19,other_citizen,0.1
Terengganu,1/1/2023,female,15-19,other_noncitizen,0.2
Terengganu,1/1/2023,female,20-24,overall,57.1
Terengganu,1/1/2023,female,20-24,bumi_malay,55.1
Terengganu,1/1/2023,female,20-24,bumi_other,0.2
Terengganu,1/1/2023,female,20-24,chinese,0.8
Terengganu,1/1/2023,female,20-24,indian,0.3
Terengganu,1/1/2023,female,20-24,other_citizen,0.1
Terengganu,1/1/2023,female,20-24,other_noncitizen,0.6
Terengganu,1/1/2023,female,25-29,overall,46.3
Terengganu,1/1/2023,female,25-29,bumi_malay,44.4
Terengganu,1/1/2023,female,25-29,bumi_other,0.2
Terengganu,1/1/2023,female,25-29,chinese,0.8
Terengganu,1/1/2023,female,25-29,indian,0.3
Terengganu,1/1/2023,female,25-29,other_citizen,0.1
Terengganu,1/1/2023,female,25-29,other_noncitizen,0.7
Terengganu,1/1/2023,female,30-34,overall,42.6
Terengganu,1/1/2023,female,30-34,bumi_malay,41
Terengganu,1/1/2023,female,30-34,bumi_other,0.1
Terengganu,1/1/2023,female,30-34,chinese,0.7
Terengganu,1/1/2023,female,30-34,indian,0
Terengganu,1/1/2023,female,30-34,other_citizen,0.1
Terengganu,1/1/2023,female,30-34,other_noncitizen,0.7
Terengganu,1/1/2023,female,35-39,overall,42.5
Terengganu,1/1/2023,female,35-39,bumi_malay,40.7
Terengganu,1/1/2023,female,35-39,bumi_other,0.1
Terengganu,1/1/2023,female,35-39,chinese,0.8
Terengganu,1/1/2023,female,35-39,indian,0.1
Terengganu,1/1/2023,female,35-39,other_citizen,0.1
Terengganu,1/1/2023,female,35-39,other_noncitizen,0.7
Terengganu,1/1/2023,female,40-44,overall,36.4
Terengganu,1/1/2023,female,40-44,bumi_malay,34.8
Terengganu,1/1/2023,female,40-44,bumi_other,0.1
Terengganu,1/1/2023,female,40-44,chinese,0.8
Terengganu,1/1/2023,female,40-44,indian,0
Terengganu,1/1/2023,female,40-44,other_citizen,0.1
Terengganu,1/1/2023,female,40-44,other_noncitizen,0.7
Terengganu,1/1/2023,female,45-49,overall,30.3
Terengganu,1/1/2023,female,45-49,bumi_malay,28.8
Terengganu,1/1/2023,female,45-49,bumi_other,0.1
Terengganu,1/1/2023,female,45-49,chinese,0.7
Terengganu,1/1/2023,female,45-49,indian,0.1
Terengganu,1/1/2023,female,45-49,other_citizen,0.1
Terengganu,1/1/2023,female,45-49,other_noncitizen,0.6
Terengganu,1/1/2023,female,50-54,overall,27.8
Terengganu,1/1/2023,female,50-54,bumi_malay,26.4
Terengganu,1/1/2023,female,50-54,bumi_other,0.1
Terengganu,1/1/2023,female,50-54,chinese,0.7
Terengganu,1/1/2023,female,50-54,indian,0.1
Terengganu,1/1/2023,female,50-54,other_citizen,0.1
Terengganu,1/1/2023,female,50-54,other_noncitizen,0.6
Terengganu,1/1/2023,female,55-59,overall,26
Terengganu,1/1/2023,female,55-59,bumi_malay,24.7
Terengganu,1/1/2023,female,55-59,bumi_other,0.1
Terengganu,1/1/2023,female,55-59,chinese,0.8
Terengganu,1/1/2023,female,55-59,indian,0
Terengganu,1/1/2023,female,55-59,other_citizen,0.1
Terengganu,1/1/2023,female,55-59,other_noncitizen,0.4
Terengganu,1/1/2023,female,60-64,overall,22.5
Terengganu,1/1/2023,female,60-64,bumi_malay,21.5
Terengganu,1/1/2023,female,60-64,bumi_other,0.1
Terengganu,1/1/2023,female,60-64,chinese,0.7
Terengganu,1/1/2023,female,60-64,indian,0
Terengganu,1/1/2023,female,60-64,other_citizen,0
Terengganu,1/1/2023,female,60-64,other_noncitizen,0.2
Terengganu,1/1/2023,female,65-69,overall,16.7
Terengganu,1/1/2023,female,65-69,bumi_malay,15.9
Terengganu,1/1/2023,female,65-69,bumi_other,0
Terengganu,1/1/2023,female,65-69,chinese,0.5
Terengganu,1/1/2023,female,65-69,indian,0
Terengganu,1/1/2023,female,65-69,other_citizen,0
Terengganu,1/1/2023,female,65-69,other_noncitizen,0.1
Terengganu,1/1/2023,female,70-74,overall,10.4
Terengganu,1/1/2023,female,70-74,bumi_malay,9.9
Terengganu,1/1/2023,female,70-74,bumi_other,0
Terengganu,1/1/2023,female,70-74,chinese,0.4
Terengganu,1/1/2023,female,70-74,indian,0
Terengganu,1/1/2023,female,70-74,other_citizen,0
Terengganu,1/1/2023,female,70-74,other_noncitizen,0
Terengganu,1/1/2023,female,75-79,overall,6.2
Terengganu,1/1/2023,female,75-79,bumi_malay,5.9
Terengganu,1/1/2023,female,75-79,bumi_other,0
Terengganu,1/1/2023,female,75-79,chinese,0.2
Terengganu,1/1/2023,female,75-79,indian,0
Terengganu,1/1/2023,female,75-79,other_citizen,0
Terengganu,1/1/2023,female,75-79,other_noncitizen,0
Terengganu,1/1/2023,female,80-84,overall,3.2
Terengganu,1/1/2023,female,80-84,bumi_malay,3
Terengganu,1/1/2023,female,80-84,bumi_other,0
Terengganu,1/1/2023,female,80-84,chinese,0.2
Terengganu,1/1/2023,female,80-84,indian,0
Terengganu,1/1/2023,female,80-84,other_citizen,0
Terengganu,1/1/2023,female,80-84,other_noncitizen,0
Terengganu,1/1/2023,female,85+,overall,1.9
Terengganu,1/1/2023,female,85+,bumi_malay,1.8
Terengganu,1/1/2023,female,85+,bumi_other,0
Terengganu,1/1/2023,female,85+,chinese,0.1
Terengganu,1/1/2023,female,85+,indian,0
Terengganu,1/1/2023,female,85+,other_citizen,0
Terengganu,1/1/2023,female,85+,other_noncitizen,0
Terengganu,1/1/2023,male,overall,overall,620.3
Terengganu,1/1/2023,male,overall,bumi_malay,576.4
Terengganu,1/1/2023,male,overall,bumi_other,1.7
Terengganu,1/1/2023,male,overall,chinese,11.8
Terengganu,1/1/2023,male,overall,indian,1
Terengganu,1/1/2023,male,overall,other_citizen,1.4
Terengganu,1/1/2023,male,overall,other_noncitizen,28
Terengganu,1/1/2023,male,0-4,overall,61.2
Terengganu,1/1/2023,male,0-4,bumi_malay,60.1
Terengganu,1/1/2023,male,0-4,bumi_other,0.1
Terengganu,1/1/2023,male,0-4,chinese,0.4
Terengganu,1/1/2023,male,0-4,indian,0
Terengganu,1/1/2023,male,0-4,other_citizen,0.1
Terengganu,1/1/2023,male,0-4,other_noncitizen,0.4
Terengganu,1/1/2023,male,9-May,overall,54.2
Terengganu,1/1/2023,male,9-May,bumi_malay,52.8
Terengganu,1/1/2023,male,9-May,bumi_other,0.1
Terengganu,1/1/2023,male,9-May,chinese,0.8
Terengganu,1/1/2023,male,9-May,indian,0.1
Terengganu,1/1/2023,male,9-May,other_citizen,0.1
Terengganu,1/1/2023,male,9-May,other_noncitizen,0.3
Terengganu,1/1/2023,male,14-Oct,overall,58.3
Terengganu,1/1/2023,male,14-Oct,bumi_malay,56.9
Terengganu,1/1/2023,male,14-Oct,bumi_other,0.1
Terengganu,1/1/2023,male,14-Oct,chinese,0.9
Terengganu,1/1/2023,male,14-Oct,indian,0.1
Terengganu,1/1/2023,male,14-Oct,other_citizen,0.1
Terengganu,1/1/2023,male,14-Oct,other_noncitizen,0.2
Terengganu,1/1/2023,male,15-19,overall,57.6
Terengganu,1/1/2023,male,15-19,bumi_malay,55.8
Terengganu,1/1/2023,male,15-19,bumi_other,0.1
Terengganu,1/1/2023,male,15-19,chinese,0.9
Terengganu,1/1/2023,male,15-19,indian,0.1
Terengganu,1/1/2023,male,15-19,other_citizen,0.1
Terengganu,1/1/2023,male,15-19,other_noncitizen,0.7
Terengganu,1/1/2023,male,20-24,overall,61.8
Terengganu,1/1/2023,male,20-24,bumi_malay,57.1
Terengganu,1/1/2023,male,20-24,bumi_other,0.1
Terengganu,1/1/2023,male,20-24,chinese,0.8
Terengganu,1/1/2023,male,20-24,indian,0.1
Terengganu,1/1/2023,male,20-24,other_citizen,0.1
Terengganu,1/1/2023,male,20-24,other_noncitizen,3.5
Terengganu,1/1/2023,male,25-29,overall,51.9
Terengganu,1/1/2023,male,25-29,bumi_malay,45.3
Terengganu,1/1/2023,male,25-29,bumi_other,0.2
Terengganu,1/1/2023,male,25-29,chinese,0.8
Terengganu,1/1/2023,male,25-29,indian,0.1
Terengganu,1/1/2023,male,25-29,other_citizen,0.2
Terengganu,1/1/2023,male,25-29,other_noncitizen,5.5
Terengganu,1/1/2023,male,30-34,overall,50.3
Terengganu,1/1/2023,male,30-34,bumi_malay,43.4
Terengganu,1/1/2023,male,30-34,bumi_other,0.2
Terengganu,1/1/2023,male,30-34,chinese,0.9
Terengganu,1/1/2023,male,30-34,indian,0.1
Terengganu,1/1/2023,male,30-34,other_citizen,0.2
Terengganu,1/1/2023,male,30-34,other_noncitizen,5.6
Terengganu,1/1/2023,male,35-39,overall,47.9
Terengganu,1/1/2023,male,35-39,bumi_malay,41.9
Terengganu,1/1/2023,male,35-39,bumi_other,0.2
Terengganu,1/1/2023,male,35-39,chinese,0.8
Terengganu,1/1/2023,male,35-39,indian,0.1
Terengganu,1/1/2023,male,35-39,other_citizen,0.2
Terengganu,1/1/2023,male,35-39,other_noncitizen,4.8
Terengganu,1/1/2023,male,40-44,overall,41.6
Terengganu,1/1/2023,male,40-44,bumi_malay,37
Terengganu,1/1/2023,male,40-44,bumi_other,0.2
Terengganu,1/1/2023,male,40-44,chinese,1
Terengganu,1/1/2023,male,40-44,indian,0.1
Terengganu,1/1/2023,male,40-44,other_citizen,0.1
Terengganu,1/1/2023,male,40-44,other_noncitizen,3.3
Terengganu,1/1/2023,male,45-49,overall,30.8
Terengganu,1/1/2023,male,45-49,bumi_malay,28.1
Terengganu,1/1/2023,male,45-49,bumi_other,0.1
Terengganu,1/1/2023,male,45-49,chinese,0.8
Terengganu,1/1/2023,male,45-49,indian,0.1
Terengganu,1/1/2023,male,45-49,other_citizen,0.1
Terengganu,1/1/2023,male,45-49,other_noncitizen,1.7
Terengganu,1/1/2023,male,50-54,overall,26.7
Terengganu,1/1/2023,male,50-54,bumi_malay,24.8
Terengganu,1/1/2023,male,50-54,bumi_other,0.1
Terengganu,1/1/2023,male,50-54,chinese,0.7
Terengganu,1/1/2023,male,50-54,indian,0
Terengganu,1/1/2023,male,50-54,other_citizen,0.1
Terengganu,1/1/2023,male,50-54,other_noncitizen,0.9
Terengganu,1/1/2023,male,55-59,overall,23.9
Terengganu,1/1/2023,male,55-59,bumi_malay,22.3
Terengganu,1/1/2023,male,55-59,bumi_other,0.1
Terengganu,1/1/2023,male,55-59,chinese,0.8
Terengganu,1/1/2023,male,55-59,indian,0
Terengganu,1/1/2023,male,55-59,other_citizen,0
Terengganu,1/1/2023,male,55-59,other_noncitizen,0.6
Terengganu,1/1/2023,male,60-64,overall,21.1
Terengganu,1/1/2023,male,60-64,bumi_malay,19.9
Terengganu,1/1/2023,male,60-64,bumi_other,0.1
Terengganu,1/1/2023,male,60-64,chinese,0.7
Terengganu,1/1/2023,male,60-64,indian,0
Terengganu,1/1/2023,male,60-64,other_citizen,0
Terengganu,1/1/2023,male,60-64,other_noncitizen,0.4
Terengganu,1/1/2023,male,65-69,overall,15.3
Terengganu,1/1/2023,male,65-69,bumi_malay,14.5
Terengganu,1/1/2023,male,65-69,bumi_other,0
Terengganu,1/1/2023,male,65-69,chinese,0.6
Terengganu,1/1/2023,male,65-69,indian,0
Terengganu,1/1/2023,male,65-69,other_citizen,0
Terengganu,1/1/2023,male,65-69,other_noncitizen,0.2
Terengganu,1/1/2023,male,70-74,overall,9.3
Terengganu,1/1/2023,male,70-74,bumi_malay,8.8
Terengganu,1/1/2023,male,70-74,bumi_other,0
Terengganu,1/1/2023,male,70-74,chinese,0.4
Terengganu,1/1/2023,male,70-74,indian,0
Terengganu,1/1/2023,male,70-74,other_citizen,0
Terengganu,1/1/2023,male,70-74,other_noncitizen,0.1
Terengganu,1/1/2023,male,75-79,overall,5.2
Terengganu,1/1/2023,male,75-79,bumi_malay,4.9
Terengganu,1/1/2023,male,75-79,bumi_other,0
Terengganu,1/1/2023,male,75-79,chinese,0.2
Terengganu,1/1/2023,male,75-79,indian,0
Terengganu,1/1/2023,male,75-79,other_citizen,0
Terengganu,1/1/2023,male,75-79,other_noncitizen,0
Terengganu,1/1/2023,male,80-84,overall,2.1
Terengganu,1/1/2023,male,80-84,bumi_malay,1.9
Terengganu,1/1/2023,male,80-84,bumi_other,0
Terengganu,1/1/2023,male,80-84,chinese,0.1
Terengganu,1/1/2023,male,80-84,indian,0
Terengganu,1/1/2023,male,80-84,other_citizen,0
Terengganu,1/1/2023,male,80-84,other_noncitizen,0
Terengganu,1/1/2023,male,85+,overall,1
Terengganu,1/1/2023,male,85+,bumi_malay,0.9
Terengganu,1/1/2023,male,85+,bumi_other,0
Terengganu,1/1/2023,male,85+,chinese,0.1
Terengganu,1/1/2023,male,85+,indian,0
Terengganu,1/1/2023,male,85+,other_citizen,0
Terengganu,1/1/2023,male,85+,other_noncitizen,0
W.P. Kuala Lumpur,1/1/2023,both,overall,overall,1998.6
W.P. Kuala Lumpur,1/1/2023,both,overall,bumi_malay,846
W.P. Kuala Lumpur,1/1/2023,both,overall,bumi_other,20.2
W.P. Kuala Lumpur,1/1/2023,both,overall,chinese,729.9
W.P. Kuala Lumpur,1/1/2023,both,overall,indian,176.9
W.P. Kuala Lumpur,1/1/2023,both,overall,other_citizen,13
W.P. Kuala Lumpur,1/1/2023,both,overall,other_noncitizen,212.6
W.P. Kuala Lumpur,1/1/2023,both,0-4,overall,112.1
W.P. Kuala Lumpur,1/1/2023,both,0-4,bumi_malay,64.4
W.P. Kuala Lumpur,1/1/2023,both,0-4,bumi_other,1.4
W.P. Kuala Lumpur,1/1/2023,both,0-4,chinese,29
W.P. Kuala Lumpur,1/1/2023,both,0-4,indian,7.9
W.P. Kuala Lumpur,1/1/2023,both,0-4,other_citizen,1.9
W.P. Kuala Lumpur,1/1/2023,both,0-4,other_noncitizen,7.6
W.P. Kuala Lumpur,1/1/2023,both,9-May,overall,125
W.P. Kuala Lumpur,1/1/2023,both,9-May,bumi_malay,64.9
W.P. Kuala Lumpur,1/1/2023,both,9-May,bumi_other,1.1
W.P. Kuala Lumpur,1/1/2023,both,9-May,chinese,41.9
W.P. Kuala Lumpur,1/1/2023,both,9-May,indian,11.3
W.P. Kuala Lumpur,1/1/2023,both,9-May,other_citizen,1.2
W.P. Kuala Lumpur,1/1/2023,both,9-May,other_noncitizen,4.7
W.P. Kuala Lumpur,1/1/2023,both,14-Oct,overall,126.7
W.P. Kuala Lumpur,1/1/2023,both,14-Oct,bumi_malay,60.1
W.P. Kuala Lumpur,1/1/2023,both,14-Oct,bumi_other,1.7
W.P. Kuala Lumpur,1/1/2023,both,14-Oct,chinese,51.6
W.P. Kuala Lumpur,1/1/2023,both,14-Oct,indian,11.3
W.P. Kuala Lumpur,1/1/2023,both,14-Oct,other_citizen,1
W.P. Kuala Lumpur,1/1/2023,both,14-Oct,other_noncitizen,1
W.P. Kuala Lumpur,1/1/2023,both,15-19,overall,148.8
W.P. Kuala Lumpur,1/1/2023,both,15-19,bumi_malay,63.5
W.P. Kuala Lumpur,1/1/2023,both,15-19,bumi_other,1.1
W.P. Kuala Lumpur,1/1/2023,both,15-19,chinese,64.6
W.P. Kuala Lumpur,1/1/2023,both,15-19,indian,15.4
W.P. Kuala Lumpur,1/1/2023,both,15-19,other_citizen,0.8
W.P. Kuala Lumpur,1/1/2023,both,15-19,other_noncitizen,3.4
W.P. Kuala Lumpur,1/1/2023,both,20-24,overall,123.8
W.P. Kuala Lumpur,1/1/2023,both,20-24,bumi_malay,53.5
W.P. Kuala Lumpur,1/1/2023,both,20-24,bumi_other,1.3
W.P. Kuala Lumpur,1/1/2023,both,20-24,chinese,46.1
W.P. Kuala Lumpur,1/1/2023,both,20-24,indian,12.7
W.P. Kuala Lumpur,1/1/2023,both,20-24,other_citizen,0.6
W.P. Kuala Lumpur,1/1/2023,both,20-24,other_noncitizen,9.6
W.P. Kuala Lumpur,1/1/2023,both,25-29,overall,146.3
W.P. Kuala Lumpur,1/1/2023,both,25-29,bumi_malay,58.4
W.P. Kuala Lumpur,1/1/2023,both,25-29,bumi_other,1.8
W.P. Kuala Lumpur,1/1/2023,both,25-29,chinese,42.1
W.P. Kuala Lumpur,1/1/2023,both,25-29,indian,11
W.P. Kuala Lumpur,1/1/2023,both,25-29,other_citizen,0.8
W.P. Kuala Lumpur,1/1/2023,both,25-29,other_noncitizen,32.2
W.P. Kuala Lumpur,1/1/2023,both,30-34,overall,215.1
W.P. Kuala Lumpur,1/1/2023,both,30-34,bumi_malay,91.6
W.P. Kuala Lumpur,1/1/2023,both,30-34,bumi_other,2.9
W.P. Kuala Lumpur,1/1/2023,both,30-34,chinese,60.6
W.P. Kuala Lumpur,1/1/2023,both,30-34,indian,15.8
W.P. Kuala Lumpur,1/1/2023,both,30-34,other_citizen,1.3
W.P. Kuala Lumpur,1/1/2023,both,30-34,other_noncitizen,43
W.P. Kuala Lumpur,1/1/2023,both,35-39,overall,239.1
W.P. Kuala Lumpur,1/1/2023,both,35-39,bumi_malay,92.2
W.P. Kuala Lumpur,1/1/2023,both,35-39,bumi_other,2.7
W.P. Kuala Lumpur,1/1/2023,both,35-39,chinese,78.4
W.P. Kuala Lumpur,1/1/2023,both,35-39,indian,18
W.P. Kuala Lumpur,1/1/2023,both,35-39,other_citizen,1.4
W.P. Kuala Lumpur,1/1/2023,both,35-39,other_noncitizen,46.4
W.P. Kuala Lumpur,1/1/2023,both,40-44,overall,221.7
W.P. Kuala Lumpur,1/1/2023,both,40-44,bumi_malay,81.3
W.P. Kuala Lumpur,1/1/2023,both,40-44,bumi_other,2.2
W.P. Kuala Lumpur,1/1/2023,both,40-44,chinese,85.9
W.P. Kuala Lumpur,1/1/2023,both,40-44,indian,19.1
W.P. Kuala Lumpur,1/1/2023,both,40-44,other_citizen,1.2
W.P. Kuala Lumpur,1/1/2023,both,40-44,other_noncitizen,32
W.P. Kuala Lumpur,1/1/2023,both,45-49,overall,159.5
W.P. Kuala Lumpur,1/1/2023,both,45-49,bumi_malay,56.2
W.P. Kuala Lumpur,1/1/2023,both,45-49,bumi_other,1.2
W.P. Kuala Lumpur,1/1/2023,both,45-49,chinese,66.8
